exper_data_id	data_group_name	data_id	pop_label	date_str	time_str	exper_duration_s	trackL	n_tracks	mean_nb_tracks	logD	temperature	rel_humidity	location_label	env_label	T12	T13	T21	T23	T31	T32	mean_still	mean_forward	mean_backward	population	population2
B307-20190308_094427_proc_male	B307	CA632L0_NGM_B307_male	CA632L0_male	20190308	94427	1196.518	121.950354609929	3881	395.555542199227	2.59720747386916	22.2	37	Paris2	NGM	-0.0599509003560696	-0.961461168677286	-1.76548503632494	-2.46159757394814	-0.572414362744109	-0.534445109117209	-1.98960134985225	1.28761643182613	-2.24297117649767	CA632	pops
B307-20190308_100450_proc_male	B307	A6140L0_NGM_B307_male	A6140L0_male	20190308	100450	1197.706	110.791958041958	3230	298.7862000153	2.47536053492513	22.3	37	Paris2	NGM	0.103753117646272	-0.686053217998701	-1.53375021324582	-2.77986120513486	-0.226725203634681	-0.914110933450485	-1.8968225625965	1.22568375025036	-2.23708592290749	A6140	pops
B307-20190308_102516_proc_male	B307	CA466L0_NGM_B307_male	CA466L0_male	20190308	102516	1296.894	140.770216962525	4965	538.921551968731	2.73152555177924	22.4	37	Paris2	NGM	-0.281121484533305	-1.12162036939718	-1.93457436468044	-2.37529194172433	-0.764215013468956	-0.489319112643339	-1.99491175276085	1.27546461019054	-2.21304612586086	CA466	pops
B307-20190308_104808_proc_male	B307	A430L0_NGM_B307_male	A430L0_male	20190308	104808	1197.689	90.6571428571429	5411	409.576943597211	2.61233550082339	22.6	38	Paris2	NGM	0.0208435559276225	-0.85113074220929	-1.37789754031397	-2.75472437129113	-0.136575676992497	-0.85358566952124	-1.64782141891704	1.14627052319292	-2.44551241045133	A430	pops
B307-20190308_110842_proc_male	B307	CA168L0_NGM_B307_male	CA168L0_male	20190308	110842	1226.185	126.395631067961	4964	511.691068330928	2.70900783634197	22.6	38	Paris2	NGM	-0.207850729545366	-1.09179156111536	-1.84181339250495	-2.56322800540306	-0.69641219170805	-0.616419343659435	-1.88865997602576	1.22245148278703	-2.24123744858129	CA168	pops
B307-20190308_112938_proc_male	B307	CA310L0_NGM_B307_male	CA310L0_male	20190308	112938	1197.417	116.947204968944	2135	208.517402549568	2.31914230638823	22.7	37	Paris2	NGM	0.0640610340495619	-0.764813657819197	-1.38913341141917	-2.85796721030026	-0.0812876569432325	-1.06871616858703	-1.76629690467109	1.21658600878205	-2.4084004663375	CA310	pops
B307-20190308_115004_proc_male	B307	A2100L0_NGM_B307_male	A2100L0_male	20190308	115004	1196.842	88.9699074074074	3501	260.254608238459	2.41539842815305	22.8	37	Paris2	NGM	0.105572041965347	-0.754755889290306	-1.56542487712841	-2.70137261738482	-0.0642624565353392	-0.686115450858667	-2.02570643976545	1.44197776215998	-2.51650703939587	A2100	pops
B307-20190308_121037_proc_male	B307	A5100L0_NGM_B307_male	A5100L0_male	20190308	121037	1197.162	116.87725631769	6728	656.845256118566	2.81746306768852	22.9	37	Paris2	NGM	-0.334046262147243	-1.34622289973991	-2.03666000928413	-2.32672286783838	-0.849705836565798	-0.318745440923492	-2.02727992819013	1.34768969828936	-2.31510091292836	A5100	pops
B307-20190308_123121_proc_male	B307	A230L0_NGM_B307_male	A230L0_male	20190308	123121	1297.162	127.921649484536	5663	558.465558681898	2.7469963947558	23	37	Paris2	NGM	-0.276102119348437	-1.34360342645581	-2.11211280707437	-2.35963433718644	-0.789296293557904	-0.229487809195835	-2.12346520971922	1.44025060963018	-2.38052868111028	A230	pops
B307-20190308_125444_proc_male	B307	A3100L0_NGM_B307_male	A3100L0_male	20190308	125444	1296.768	92.0609756097561	4239	300.937774227739	2.47847670455305	23	37	Paris2	NGM	0.262559154469113	-0.717580187245615	-1.52063487943352	-2.87473229480725	-0.107695263359816	-0.73158764640833	-1.95234527186326	1.42676259505967	-2.59740285406347	A3100	pops
B307-20190308_141447_proc_male	B307	CA368L0_NGM_B307_male	CA368L0_male	20190308	141447	1207.929	162.750238322212	3879	522.636822571408	2.71820000484826	23.1	34	Paris2	NGM	-0.289518479054393	-1.04710039923522	-2.01873819881086	-2.3603009401944	-0.886872994090198	-0.478658266512543	-2.12134931108262	1.31008467542808	-2.13825730974397	CA368	pops
B307-20190308_143531_proc_male	B307	A260L0_NGM_B307_male	A260L0_male	20190308	143531	1292.389	80.6533333333333	899	56.1033455613338	1.74898875992824	23.2	34	Paris2	NGM	0.464838760842633	-1.27633782088665	-0.978703698072013	-3.33255860572461	0.203371074958595	-1.07623516918457	-1.59008509736897	1.28469442655099	-3.0010100517911	A260	pops
B307-20190308_145741_proc_male	B307	CA210L0_NGM_B307_male	CA210L0_male	20190308	145741	1297.232	137.463016330451	3699	391.969745894597	2.59325254738247	23.2	33	Paris2	NGM	0.0816114558676956	-0.68379014159105	-1.66625720037135	-2.41283844504795	-0.350352066717797	-0.640699971904638	-1.98600333543419	1.25092313030336	-2.17672609971836	CA210	pops
B307-20190308_151959_proc_male	B307	A130L0_NGM_B307_male	A130L0_male	20190308	151959	1198.636	105.768595041322	1156	102.006360452855	2.00862725238403	23.3	32	Paris2	NGM	0.220620319505598	-0.919514118215165	-1.04880419383432	-2.92613468097493	0.200457111572125	-1.44754782405957	-1.49854725887713	1.07745600449649	-2.56620323053225	A130	pops
B307-20190308_154029_proc_male	B307	A1100L0_NGM_B307_male	A1100L0_male	20190308	154029	1196.657	89.7640449438202	1259	94.4405394229672	1.97515845900547	23.3	32	Paris2	NGM	0.247823497589429	-0.665759432307232	-0.962304120920528	-3.51955266976215	0.618354143700802	-1.25355414940233	-1.45877866376238	1.14179335033222	-2.87631179775832	A1100	pops
B307-20190308_160057_proc_male	B307	CA532L0_NGM_B307_male	CA532L0_male	20190308	160057	1296.853	77.3085106382979	1119	66.7062677144251	1.82416664210102	23.3	31	Paris2	NGM	0.302250663388561	-0.720581134188596	-1.08469295417706	-2.79636934857594	0.0317328625751158	-1.00902801755976	-1.66124831615501	1.09340208548115	-2.296855905729	CA532	pops
B308-20190311_083503_proc_male	B308	CA368L0_NGM_B308_male	CA368L0_male	20190311	83503	1197.76	129.377049180328	4247	458.743260643912	2.66156969712574	23.9	29	Paris2	NGM	-0.361321003268744	-1.21194513653227	-2.10606711765706	-2.14608398091425	-1.10458178773836	-0.238107686166628	-2.18336631884167	1.32672068274294	-2.10669147296271	CA368	pops
B308-20190311_085531_proc_male	B308	CA136L0_NGM_B308_male	CA136L0_male	20190311	85531	1160.714	91.363184079602	2991	235.43033303819	2.37186241697143	23.9	29	Paris2	NGM	-0.0765684959110373	-0.93100837098419	-1.38575833524601	-2.77955101006645	-0.181232964714124	-0.811703354538848	-1.59272213602956	1.10054103195972	-2.43371967477689	CA136	pops
B308-20190311_091536_proc_male	B308	CA632L0_NGM_B308_male	CA632L0_male	20190311	91536	1197.308	122.819587628866	3731	382.72514795132	2.58288699961061	23.5	29	Paris2	NGM	-0.292796736667428	-1.20592671795747	-1.64163450101165	-2.60860347980318	-0.731305802215829	-0.577765672251116	-1.70681581502146	1.11470223688033	-2.27259613293864	CA632	pops
B308-20190311_093614_proc_male	B308	CA25L0_NGM_B308_male	CA25L0_male	20190311	93614	1197.837	142.74358974359	2966	353.451669283456	2.54833003709049	23.3	29	Paris2	NGM	-0.561246766671553	-0.928976535173513	-1.36065828134002	-2.73904996868411	-0.656058528575252	-0.803585123108205	-1.56538920500658	0.86163896584122	-1.9539587155767	CA25	pops
B308-20190311_095648_proc_male	B308	CA466L0_NGM_B308_male	CA466L0_male	20190311	95648	1197.884	126.465924895688	7463	787.901998437681	2.89647220202688	23.2	29	Paris2	NGM	-0.596714271946459	-1.41841612925676	-2.26193019177306	-2.15799090998163	-1.48880360691668	-0.267096107808439	-2.17892243807242	1.27669887829617	-2.02645305815733	CA466	pops
B308-20190311_101714_proc_male	B308	A6140L0_NGM_B308_male	A6140L0_male	20190311	101714	1234.896	114.337837837838	5107	472.852238437761	2.67472544928616	23.2	29	Paris2	NGM	-0.231981330585502	-1.11177901946561	-1.93534584058884	-2.38153987524621	-0.710791596955317	-0.384044183389517	-2.06383388292283	1.35970809380892	-2.2939440129275	A6140	pops
B308-20190311_103838_proc_male	B308	OF5L0_NGM_B308_male	OF5L0_male	20190311	103838	1210.483	130.216666666667	3191	343.269077990631	2.53563468352222	23.2	30	Paris2	NGM	0.060227127323427	-0.791878140887459	-1.63765993818968	-2.93257950527848	-0.175178541938867	-0.984776975124364	-1.93884379674988	1.36026325693619	-2.46397479683491	OF5	pops
B308-20190311_105931_proc_male	B308	CA35L0_NGM_B308_male	CA35L0_male	20190311	105931	1197.417	126.588914549654	5283	558.509888840579	2.74703086703243	23.2	30	Paris2	NGM	-0.148460921564005	-0.991901394533473	-1.90012293564631	-2.71588509833122	-0.640595239379712	-0.565077706381476	-2.0561877606407	1.38205940093727	-2.34768671351448	CA35	pops
B308-20190311_112004_proc_male	B308	CA236L0_NGM_B308_male	CA236L0_male	20190311	112004	1196.898	152.559322033898	2818	359.188643887387	2.5553225975526	23.2	30	Paris2	NGM	0.106368162455479	-0.720331148053786	-1.41735028612812	-2.92970431100794	-0.0289828293942131	-1.12362162888232	-1.71912820188494	1.17665468758564	-2.39348649135072	CA236	pops
B308-20190311_114028_proc_male	B308	A310L0_NGM_B308_male	A310L0_male	20190311	114028	2461.228	121.429515418502	4803	236.965434553429	2.37468500137928	23.2	29	Paris2	NGM	0.100261225875605	-0.784475913319594	-1.4519600109529	-2.9395212193244	-0.142414434316699	-1.11332724271995	-1.79565311451016	1.22220801208293	-2.37412644432277	A310	pops
B308-20190311_122205_proc_male	B308	A5100L0_NGM_B308_male	A5100L0_male	20190311	122205	1196.595	107.921232876712	3866	348.675605615409	2.54242156390246	23.4	29	Paris2	NGM	0.0944486341176563	-0.832561502492917	-1.30694660745501	-2.56804310298195	-0.0303295770441583	-0.991157290766361	-1.69063663180049	1.12962913751544	-2.33162533234545	A5100	pops
B308-20190311_124238_proc_male	B308	CA566L0_NGM_B308_male	CA566L0_male	20190311	124238	1197.319	135.180882352941	3974	448.676440005202	2.65193326533345	23.4	29	Paris2	NGM	-0.0519365745720989	-0.792651356130003	-1.97835192177989	-2.39686974157309	-0.722314905921638	-0.351801536759533	-2.22015411470109	1.42477004367195	-2.24294569284945	CA566	pops
B308-20190311_130314_proc_male	B308	CA15L0_NGM_B308_male	CA15L0_male	20190311	130314	1224.425	133.956783919598	5143	562.663895051549	2.75024904829252	23.5	30	Paris2	NGM	-0.299405779532304	-1.16278460640216	-1.94102047814764	-2.31370118614163	-0.844491757591291	-0.351260077889727	-2.10169048957639	1.37388224101573	-2.27682340175261	CA15	pops
B308-20190311_132411_proc_male	B308	A510L0_NGM_B308_male	A510L0_male	20190311	132411	1198.259	136.922716627635	2745	313.665791070926	2.49646715637945	23.6	30	Paris2	NGM	0.0972394730065114	-0.569825697103659	-1.70400915030689	-2.81814517215322	-0.221075053216182	-0.849748873939771	-1.97632657025163	1.30345508846342	-2.29097545590343	A510	pops
B308-20190311_134436_proc_male	B308	A110L0_NGM_B308_male	A110L0_male	20190311	134436	1245.315	181.569832402235	2118	308.809341434041	2.48969042920222	23.6	30	Paris2	NGM	0.177622729501628	-0.631768207119132	-1.77724982821523	-2.7432509797697	-0.668858095417143	-0.656029941063629	-2.08334562813057	1.28838282246298	-2.1386081865892	A110	pops
B308-20190311_140556_proc_male	B308	CA432L0_NGM_B308_male	CA432L0_male	20190311	140556	1217.123	125.719836400818	3077	317.83142427291	2.50219683407223	23.7	29	Paris2	NGM	0.0031248998540142	-0.784001501310043	-1.67152653218137	-2.7135864441129	-0.217448839612356	-0.809681714584564	-1.98828899430086	1.3216019034455	-2.3122449311896	CA432	pops
B308-20190311_142704_proc_male	B308	A4100L0_NGM_B308_male	A4100L0_male	20190311	142704	1296.538	147.117543859649	2527	286.737475749522	2.45748445767476	23.7	28	Paris2	NGM	0.267887022744873	-0.600821599978961	-1.78729151903752	-2.8450974280875	-0.246274582173861	-0.835606777667197	-2.16979567026871	1.46633463889468	-2.37621441248732	A4100	pops
B308-20190311_154518_proc_male	B308	CA336L0_NGM_B308_male	CA336L0_male	20190311	154518	1231.427	99.4241316270567	3719	300.268181159763	2.47750931328828	23.6	26	Paris2	NGM	0.0662492264315184	-0.939497236505873	-1.46380856483213	-2.43407477340927	-0.0915127451496451	-0.54660342247847	-1.75729781236423	1.22951299944942	-2.45412277684824	CA336	pops
B308-20190311_160627_proc_male	B308	A410L0_NGM_B308_male	A410L0_male	20190311	160627	1296.312	144.835164835165	2674	298.762358729404	2.475325879536	23.6	25	Paris2	NGM	-0.247956014250828	-1.02105279918742	-1.96288123238879	-2.0596830528583	-1.16161822281196	-0.310778042066036	-2.11201272730891	1.11843019028554	-1.8289125991664	A410	pops
B308-20190311_163144_proc_male	B308	A430L0_NGM_B308_male	A430L0_male	20190311	163144	1297.062	109.650959860384	4458	376.870172017677	2.57619176589016	23.7	25	Paris2	NGM	0.240912685051241	-0.705850058262575	-1.61038064242091	-2.45457310648185	-0.0450938251703517	-0.659620149261798	-2.06484235915875	1.4178315922645	-2.40964016034	A430	pops
B309-20190315_084554_proc_male	B309	A6100L0_NGM_B309_male	A6100L0_male	20190315	84554	1203.35	135.314387211368	2575	289.553784908191	2.46172924619565	22.2	45	Paris2	NGM	0.141799500142145	-0.724487396740269	-1.69037734091243	-2.89335954811338	-0.142558476951476	-0.827104592818618	-1.93668026758708	1.34361463237923	-2.4301374697116	A6100	pops
B309-20190315_090630_proc_male	B309	A230L0_NGM_B309_male	A230L0_male	20190315	90630	1197.361	104.081218274112	1393	121.087238565343	2.08309837507789	22.2	45	Paris2	NGM	0.184567082229358	-0.643432621959317	-1.36790497034884	-2.85878289608151	-0.151264264374229	-0.999886004366795	-1.74968686954162	1.13439875997003	-2.25099651894778	A230	pops
B309-20190315_092705_proc_male	B309	CA168L0_NGM_B309_male	CA168L0_male	20190315	92705	1267.049	140.285298398836	3240	358.726747593998	2.55476376000297	22	45	Paris2	NGM	-0.180511852804655	-1.08719657344871	-1.69761187326918	-2.7983227702457	-0.426303891416403	-0.79799261116493	-1.80430443379544	1.22718886855388	-2.37183327092871	CA168	pops
B309-20190315_094858_proc_male	B309	A610L0_NGM_B309_male	A610L0_male	20190315	94858	1195.976	161.103982300885	3007	405.058023554621	2.6075172392755	22.1	44	Paris2	NGM	-0.135598133825273	-0.9387580169084	-1.85334704687648	-2.90555389150162	-0.553350968251664	-0.702962977589877	-1.96568416892016	1.31189749144497	-2.32201172253033	A610	pops
B309-20190315_100927_proc_male	B309	A330L0_NGM_B309_male	A330L0_male	20190315	100927	1196.885	119.103241296519	6228	619.754601983246	2.79221976030232	22.3	45	Paris2	NGM	-0.196367020534521	-1.26042322564974	-1.95283100880684	-2.36986868775194	-0.876905147635801	-0.410959692838006	-2.09087440712529	1.3565790044738	-2.25627094851769	A330	pops
B309-20190315_102952_proc_male	B309	A260L0_NGM_B309_male	A260L0_male	20190315	102952	1244.729	133.990084985836	4507	485.1604751164	2.68588541268497	22.5	45	Paris2	NGM	-0.0748728100343295	-0.991190840758861	-1.73638744998651	-2.66643827036487	-0.284467179269825	-0.750106110702643	-1.91999198863764	1.30930407671882	-2.3796093331402	A260	pops
B309-20190315_105121_proc_male	B309	CA268L0_NGM_B309_male	CA268L0_male	20190315	105121	1254.45	130.293587174349	5258	546.12274810692	2.73729026694307	22.6	45	Paris2	NGM	-0.28218933447853	-1.05544343333287	-1.77074760243358	-2.14111548778326	-0.781428358548282	-0.4423131088414	-1.8611906992585	1.08600146460059	-2.01335691025805	CA268	pops
B309-20190315_111256_proc_male	B309	A160L0_NGM_B309_male	A160L0_male	20190315	111256	1198.006	131.743288590604	3762	413.702645627695	2.61668829821684	22.8	44	Paris2	NGM	-0.171228728303526	-1.09380955061156	-2.14335684141083	-2.3721503956109	-0.71538167618778	-0.285405388725257	-2.20257050198146	1.45524042461451	-2.31759158778998	A160	pops
B309-20190315_113323_proc_male	B309	A2100L0_NGM_B309_male	A2100L0_male	20190315	113323	1243.81	158.150462962963	2194	278.967137859272	2.44555304668953	22.7	43	Paris2	NGM	0.012422179642032	-0.813781315217926	-1.84414957084122	-2.93127153363233	-0.0189041020587018	-0.849277358701738	-2.17203450634119	1.59782251123873	-2.64988481829531	A2100	pops
B309-20190315_115443_proc_male	B309	CA532L0_NGM_B309_male	CA532L0_male	20190315	115443	1195.94	110.795019157088	2961	274.31480820454	2.43824925254777	22.7	43	Paris2	NGM	-0.0235088185187582	-0.816955903941395	-1.27657625265523	-2.67072448140606	-0.108358965182843	-0.8573794582925	-1.68009310697031	1.12022096638237	-2.32729907216545	CA532	pops
B309-20190315_121519_proc_male	B309	A1100L0_NGM_B309_male	A1100L0_male	20190315	121519	1197.822	117.490272373541	2833	277.879302295534	2.44385619976911	22.7	43	Paris2	NGM	0.0482938919988164	-0.796885961551958	-1.20425325355356	-2.80948299701202	-0.158189952012829	-1.12794987220414	-1.56785714719185	0.985698492720732	-2.20569259490374	A1100	pops
B309-20190315_123557_proc_male	B309	A210L0_NGM_B309_male	A210L0_male	20190315	123557	1196.857	148.630338733432	3784	469.911778739904	2.67201633112134	22.6	43	Paris2	NGM	-0.167844780705959	-1.03313977923149	-2.09649244213085	-2.29553405826976	-0.855903505123706	-0.412325893605746	-2.17526074254843	1.34635230604426	-2.14848178276118	A210	pops
B309-20190315_125624_proc_male	B309	A130L0_NGM_B309_male	A130L0_male	20190315	125624	1208.884	122.481144343303	3663	371.126122712782	2.56952152441273	22.6	44	Paris2	NGM	0.01889319611095	-0.932678198201258	-1.49296322863088	-2.75592965303005	-0.147048445861773	-0.818346035835104	-1.76856942029016	1.23612086334708	-2.45064216474445	A130	pops
B309-20190315_131705_proc_male	B309	CA25L0_NGM_B309_male	CA25L0_male	20190315	131705	1212.704	123.972972972973	3962	405.029519914933	2.60748667721209	22.8	45	Paris2	NGM	-0.190388138596752	-0.942546402377979	-1.85858489898962	-2.10627594597119	-1.05641853409695	-0.341893102575096	-2.05636366234598	1.15720486925247	-1.93893777242426	CA25	pops
B309-20190315_133818_proc_male	B309	CA110L0_NGM_B309_male	CA110L0_male	20190315	133818	1196.937	133.341047503045	3314	369.185873128737	2.56724507442425	23	45	Paris2	NGM	-0.0607153697896496	-1.01953501540342	-1.60945057069481	-2.78391695833988	-0.215596953325795	-0.887817178486692	-1.83183168383602	1.28148925925828	-2.45221648043992	CA110	pops
B309-20190315_135846_proc_male	B309	A6140L0_NGM_B309_male	A6140L0_male	20190315	135846	1296.507	129.046647230321	6276	624.675962426345	2.79565479458625	23	44	Paris2	NGM	-0.186639325073164	-1.10671273765499	-2.0903983980906	-2.08542291238357	-0.938062106670581	-0.2034708807962	-2.2211995057778	1.36595194465135	-2.13848887318939	A6140	pops
B309-20190315_142201_proc_male	B309	A360L0_NGM_B309_male	A360L0_male	20190315	142201	1296.826	128.078973346496	3991	394.164816733983	2.59567785642184	23.2	44	Paris2	NGM	0.211297992746448	-0.662787619891477	-1.63444779355974	-2.53333211052727	-0.0713285250615716	-0.667762477115128	-2.01171042091195	1.38016809479377	-2.40222575375428	A360	pops
B309-20190315_144540_proc_male	B309	CA210L0_NGM_B309_male	CA210L0_male	20190315	144540	1211.169	139.146608315098	3393	389.808888778634	2.59085173807431	23.3	44	Paris2	NGM	0.131034776599136	-0.667130263142557	-1.56471294734459	-2.46803520572266	-0.233430807864749	-0.760476685772565	-1.9014090476355	1.19946940500617	-2.17934687379907	CA210	pops
B309-20190315_150624_proc_male	B309	A3100L0_NGM_B309_male	A3100L0_male	20190315	150624	1296.9	121.238667900093	6021	562.863767003205	2.75040329290068	23.4	44	Paris2	NGM	-0.0378208257096073	-1.137694741348	-1.9975663081972	-2.12451401175935	-1.01092107703316	-0.171576340904721	-2.24274061952292	1.40262164415585	-2.18151317532177	A3100	pops
B310-20190415_085249_proc_male	B310	CD780L0_NGM_B310_085249_male	CD780L0_male	20190415	85249	1300.165	121.374070138151	1139	106.328862788457	2.02665116902292	23.8	24	Paris2	NGM	0.156768753606067	-0.685367359313129	-1.67860108841207	-2.71995218189353	-0.242229386096661	-0.754246233516422	-1.97156736885035	1.34204754485684	-2.37687846893253	CD780	pops
B310-20190415_095930_proc_male	B310	CD580L0_NGM_B310_095930_male	CD580L0_male	20190415	95930	1216.589	139.632318501171	1075	123.381637010329	2.09125052810472	23.5	26	Paris2	NGM	-0.0599811119179817	-0.900356476255467	-1.68113433662793	-2.69158098827255	-0.351995836567848	-0.732347297725394	-1.8126237226616	1.22422686820467	-2.35243863537605	CD580	pops
B310-20190415_102016_proc_male	B310	CD680L0_NGM_B310_102016_male	CD680L0_male	20190415	102016	1300.084	132.962542565267	1052	107.590428602045	2.03177363759238	23.2	26	Paris2	NGM	0.137770808719526	-0.666600389857137	-1.72109766930985	-2.70955887923991	-0.168285119103599	-0.678028417550715	-2.09117638275537	1.4248702792403	-2.38995593914279	CD680	pops
B310-20190415_110647_proc_male	B310	CD780L0_NGM_B310_110647_male	CD780L0_male	20190415	110647	1300.13	134.628959276018	780	80.7692986357473	1.9072463116798	23.1	26	Paris2	NGM	-0.103609543396109	-0.895229991563429	-1.5752676473285	-2.60945866050877	-0.0403323066630566	-0.810635750078304	-1.87725231809584	1.26157787439588	-2.33833317164804	CD780	pops
B310-20190415_114331_proc_male	B310	CD580L0_NGM_B310_114331_male	CD580L0_male	20190415	114331	1270.883	126.809078771696	864	86.2101736027195	1.93555851963921	22.9	25	Paris2	NGM	0.098387571854744	-0.740739157702859	-1.6321015491689	-2.59173485111419	-0.133593986406768	-0.640554443502564	-1.94225787598335	1.33126653711978	-2.39506320209419	CD580	pops
B310-20190415_142459_proc_male	B310	CD680L0_NGM_B310_142459_male	CD680L0_male	20190415	142459	1300.112	137.186215235792	983	103.724947986622	2.01588322572199	23.7	24	Paris2	NGM	0.0110770686367482	-0.922607587867144	-1.63237094478083	-2.53027182518167	-0.340049549576403	-0.65394038533247	-1.89660075038747	1.24879017839158	-2.28448661160812	CD680	pops
